model,n_early,seed,n_train,n_cal,n_test,n_params,train_time_s,test_cells,y_true,y_pred,MAE,RMSE,MAPE,MedianAE,Within_50,Within_100,Bias,fold
XGBoost,50,0,71,23,23,0,0.53,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch3_c017|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|63|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,271.71|515.60|387.72|246.74|869.89|630.32|154.31|536.65|589.95|1249.43|160.24|550.93|808.85|586.22|550.41|164.44|254.78|314.36|252.59|516.83|244.49|489.64|479.82,177.044,259.4808,64.8231,118.9322,0.3043,0.4783,47.9082,0
XGBoost,50,1,71,23,23,0,0.17,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch3_c017|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|63|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,271.71|515.60|387.72|246.74|869.89|630.32|154.31|536.65|589.95|1249.43|160.24|550.93|808.85|586.22|550.41|164.44|254.78|314.36|252.59|516.83|244.49|489.64|479.82,177.044,259.4808,64.8231,118.9322,0.3043,0.4783,47.9082,0
XGBoost,50,2,71,23,23,0,0.18,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch3_c017|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|63|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,271.71|515.60|387.72|246.74|869.89|630.32|154.31|536.65|589.95|1249.43|160.24|550.93|808.85|586.22|550.41|164.44|254.78|314.36|252.59|516.83|244.49|489.64|479.82,177.044,259.4808,64.8231,118.9322,0.3043,0.4783,47.9082,0
XGBoost,50,0,71,23,23,0,0.18,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,570.56|777.87|302.58|386.21|543.35|255.34|819.02|485.95|165.38|711.01|801.36|251.56|270.54|338.72|605.22|402.78|257.62|595.88|420.98|349.71|535.34|562.83|160.47,176.443,314.0233,27.8068,109.0219,0.3043,0.4783,-47.2495,1
XGBoost,50,1,71,23,23,0,0.6,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,570.56|777.87|302.58|386.21|543.35|255.34|819.02|485.95|165.38|711.01|801.36|251.56|270.54|338.72|605.22|402.78|257.62|595.88|420.98|349.71|535.34|562.83|160.47,176.443,314.0233,27.8068,109.0219,0.3043,0.4783,-47.2495,1
XGBoost,50,2,71,23,23,0,0.22,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,570.56|777.87|302.58|386.21|543.35|255.34|819.02|485.95|165.38|711.01|801.36|251.56|270.54|338.72|605.22|402.78|257.62|595.88|420.98|349.71|535.34|562.83|160.47,176.443,314.0233,27.8068,109.0219,0.3043,0.4783,-47.2495,1
XGBoost,50,0,71,23,23,0,0.22,SEV_batch2_c001|SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020|SEV_batch2_c000,92|498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421|71,453.14|1680.52|507.05|247.75|604.17|247.70|606.58|248.40|246.95|363.78|450.26|631.27|209.26|406.67|729.12|425.36|1598.99|253.25|412.90|281.52|659.83|452.71|385.73,205.7851,334.2383,70.5854,141.5959,0.3043,0.3478,69.693,2
XGBoost,50,1,71,23,23,0,0.25,SEV_batch2_c001|SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020|SEV_batch2_c000,92|498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421|71,453.14|1680.52|507.05|247.75|604.17|247.70|606.58|248.40|246.95|363.78|450.26|631.27|209.26|406.67|729.12|425.36|1598.99|253.25|412.90|281.52|659.83|452.71|385.73,205.7851,334.2383,70.5854,141.5959,0.3043,0.3478,69.693,2
XGBoost,50,2,71,23,23,0,0.58,SEV_batch2_c001|SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020|SEV_batch2_c000,92|498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421|71,453.14|1680.52|507.05|247.75|604.17|247.70|606.58|248.40|246.95|363.78|450.26|631.27|209.26|406.67|729.12|425.36|1598.99|253.25|412.90|281.52|659.83|452.71|385.73,205.7851,334.2383,70.5854,141.5959,0.3043,0.3478,69.693,2
XGBoost,50,0,71,23,23,0,0.26,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,557.75|673.10|401.17|511.50|487.41|339.95|290.67|580.24|723.93|548.87|250.00|418.18|536.22|704.09|137.66|258.65|268.81|231.04|576.53|250.92|501.74|384.19|272.52,204.0775,299.4691,58.2155,161.4991,0.3478,0.3913,-10.167,3
XGBoost,50,1,71,23,23,0,0.7,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,557.75|673.10|401.17|511.50|487.41|339.95|290.67|580.24|723.93|548.87|250.00|418.18|536.22|704.09|137.66|258.65|268.81|231.04|576.53|250.92|501.74|384.19|272.52,204.0775,299.4691,58.2155,161.4991,0.3478,0.3913,-10.167,3
XGBoost,50,2,71,23,23,0,0.27,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,557.75|673.10|401.17|511.50|487.41|339.95|290.67|580.24|723.93|548.87|250.00|418.18|536.22|704.09|137.66|258.65|268.81|231.04|576.53|250.92|501.74|384.19|272.52,204.0775,299.4691,58.2155,161.4991,0.3478,0.3913,-10.167,3
XGBoost,50,0,71,23,23,0,0.26,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c005|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|70|636|891|249|246|352|525|519,282.94|695.01|468.82|683.25|198.00|468.82|245.36|522.72|636.13|473.29|845.32|600.50|859.65|241.53|716.83|271.21|471.56|489.67|269.83|238.76|1314.27|734.65|453.35,257.4553,360.4451,105.9457,201.2078,0.3478,0.3913,95.3679,4
XGBoost,50,1,71,23,23,0,0.58,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c005|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|70|636|891|249|246|352|525|519,282.94|695.01|468.82|683.25|198.00|468.82|245.36|522.72|636.13|473.29|845.32|600.50|859.65|241.53|716.83|271.21|471.56|489.67|269.83|238.76|1314.27|734.65|453.35,257.4553,360.4451,105.9457,201.2078,0.3478,0.3913,95.3679,4
XGBoost,50,2,71,23,23,0,0.22,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c005|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|70|636|891|249|246|352|525|519,282.94|695.01|468.82|683.25|198.00|468.82|245.36|522.72|636.13|473.29|845.32|600.50|859.65|241.53|716.83|271.21|471.56|489.67|269.83|238.76|1314.27|734.65|453.35,257.4553,360.4451,105.9457,201.2078,0.3478,0.3913,95.3679,4
RandomForest,50,0,71,23,23,0,0.91,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch3_c017|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|63|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,248.89|510.45|338.16|248.60|788.79|601.86|241.22|474.65|604.63|710.53|239.43|507.81|613.35|521.76|552.85|262.61|254.98|385.33|264.10|577.13|293.78|458.80|457.23,128.3428,179.9072,51.3222,91.1645,0.3913,0.5217,18.8238,0
RandomForest,50,1,71,23,23,0,0.61,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch3_c017|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|63|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,248.89|510.45|338.16|248.60|788.79|601.86|241.22|474.65|604.63|710.53|239.43|507.81|613.35|521.76|552.85|262.61|254.98|385.33|264.10|577.13|293.78|458.80|457.23,128.3428,179.9072,51.3222,91.1645,0.3913,0.5217,18.8238,0
RandomForest,50,2,71,23,23,0,0.57,SEV_batch2_c006|SEV_batch1_c006|SEV_batch2_c019|SEV_batch2_c004|SEV_batch1_c012|SEV_batch3_c008|SEV_batch2_c040|SEV_batch3_c017|SEV_batch1_c044|SEV_batch1_c013|SEV_batch2_c002|SEV_batch1_c030|SEV_batch3_c018|SEV_batch3_c030|SEV_batch1_c021|SEV_batch1_c000|SEV_batch2_c029|SEV_batch3_c040|SEV_batch2_c044|SEV_batch3_c027|SEV_batch2_c036|SEV_batch3_c012|SEV_batch3_c043,256|518|247|245|504|426|361|63|500|500|246|432|591|753|462|701|245|237|246|773|249|463|706,248.89|510.45|338.16|248.60|788.79|601.86|241.22|474.65|604.63|710.53|239.43|507.81|613.35|521.76|552.85|262.61|254.98|385.33|264.10|577.13|293.78|458.80|457.23,128.3428,179.9072,51.3222,91.1645,0.3913,0.5217,18.8238,0
RandomForest,50,0,71,23,23,0,0.83,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,653.60|596.91|374.46|452.53|549.24|329.54|653.21|420.62|231.15|474.33|644.25|267.28|284.61|339.13|594.42|397.67|251.14|569.53|385.84|394.27|530.13|470.41|270.51,156.4993,304.0093,24.1442,89.9088,0.3478,0.5217,-66.1837,1
RandomForest,50,1,71,23,23,0,0.57,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,653.60|596.91|374.46|452.53|549.24|329.54|653.21|420.62|231.15|474.33|644.25|267.28|284.61|339.13|594.42|397.67|251.14|569.53|385.84|394.27|530.13|470.41|270.51,156.4993,304.0093,24.1442,89.9088,0.3478,0.5217,-66.1837,1
RandomForest,50,2,71,23,23,0,0.57,SEV_batch1_c014|SEV_batch1_c017|SEV_batch2_c037|SEV_batch1_c037|SEV_batch1_c027|SEV_batch2_c022|SEV_batch1_c025|SEV_batch3_c039|SEV_batch2_c032|SEV_batch3_c003|SEV_batch1_c036|SEV_batch2_c041|SEV_batch2_c010|SEV_batch1_c011|SEV_batch1_c040|SEV_batch3_c038|SEV_batch2_c035|SEV_batch1_c034|SEV_batch2_c007|SEV_batch3_c006|SEV_batch1_c007|SEV_batch3_c007|SEV_batch2_c033,522|507|245|438|502|245|569|938|360|600|490|249|249|507|485|1681|246|541|530|549|569|389|246,653.60|596.91|374.46|452.53|549.24|329.54|653.21|420.62|231.15|474.33|644.25|267.28|284.61|339.13|594.42|397.67|251.14|569.53|385.84|394.27|530.13|470.41|270.51,156.4993,304.0093,24.1442,89.9088,0.3478,0.5217,-66.1837,1
RandomForest,50,0,71,23,23,0,0.64,SEV_batch2_c001|SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020|SEV_batch2_c000,92|498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421|71,393.34|980.62|484.39|249.48|641.90|259.82|690.09|247.81|249.75|306.53|513.92|571.83|421.50|486.77|826.99|387.03|751.15|253.10|521.44|404.55|588.49|515.98|353.80,151.1045,197.8319,60.7078,141.9006,0.3043,0.3913,26.0993,2
RandomForest,50,1,71,23,23,0,2.04,SEV_batch2_c001|SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020|SEV_batch2_c000,92|498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421|71,393.34|980.62|484.39|249.48|641.90|259.82|690.09|247.81|249.75|306.53|513.92|571.83|421.50|486.77|826.99|387.03|751.15|253.10|521.44|404.55|588.49|515.98|353.80,151.1045,197.8319,60.7078,141.9006,0.3043,0.3913,26.0993,2
RandomForest,50,2,71,23,23,0,0.8,SEV_batch2_c001|SEV_batch1_c043|SEV_batch1_c019|SEV_batch2_c031|SEV_batch1_c042|SEV_batch2_c021|SEV_batch1_c009|SEV_batch2_c005|SEV_batch2_c038|SEV_batch2_c047|SEV_batch1_c031|SEV_batch1_c022|SEV_batch3_c016|SEV_batch3_c021|SEV_batch1_c029|SEV_batch1_c010|SEV_batch3_c019|SEV_batch2_c012|SEV_batch1_c015|SEV_batch3_c034|SEV_batch1_c005|SEV_batch1_c020|SEV_batch2_c000,92|498|507|252|500|250|887|390|251|259|629|793|568|409|505|506|904|252|517|133|906|421|71,393.34|980.62|484.39|249.48|641.90|259.82|690.09|247.81|249.75|306.53|513.92|571.83|421.50|486.77|826.99|387.03|751.15|253.10|521.44|404.55|588.49|515.98|353.80,151.1045,197.8319,60.7078,141.9006,0.3043,0.3913,26.0993,2
RandomForest,50,0,71,23,23,0,0.61,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,577.07|712.58|523.76|492.46|471.21|396.58|342.17|462.95|480.08|573.50|266.55|465.88|440.93|644.34|288.14|347.20|301.22|432.70|461.08|255.53|568.40|414.43|295.97,204.9828,280.4114,59.4797,155.123,0.1739,0.3043,3.2922,3
RandomForest,50,1,71,23,23,0,0.57,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,577.07|712.58|523.76|492.46|471.21|396.58|342.17|462.95|480.08|573.50|266.55|465.88|440.93|644.34|288.14|347.20|301.22|432.70|461.08|255.53|568.40|414.43|295.97,204.9828,280.4114,59.4797,155.123,0.1739,0.3043,3.2922,3
RandomForest,50,2,71,23,23,0,0.62,SEV_batch3_c013|SEV_batch1_c008|SEV_batch3_c011|SEV_batch3_c026|SEV_batch3_c042|SEV_batch2_c020|SEV_batch2_c013|SEV_batch3_c000|SEV_batch2_c009|SEV_batch3_c004|SEV_batch2_c028|SEV_batch3_c041|SEV_batch3_c001|SEV_batch3_c014|SEV_batch2_c003|SEV_batch2_c024|SEV_batch2_c011|SEV_batch3_c036|SEV_batch2_c023|SEV_batch2_c043|SEV_batch1_c039|SEV_batch3_c037|SEV_batch2_c025,377|494|145|673|1341|247|244|819|309|441|248|621|585|143|248|247|248|863|246|249|504|598|249,577.07|712.58|523.76|492.46|471.21|396.58|342.17|462.95|480.08|573.50|266.55|465.88|440.93|644.34|288.14|347.20|301.22|432.70|461.08|255.53|568.40|414.43|295.97,204.9828,280.4114,59.4797,155.123,0.1739,0.3043,3.2922,3
RandomForest,50,0,71,23,23,0,0.61,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c005|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|70|636|891|249|246|352|525|519,279.39|687.62|666.27|633.97|346.47|530.08|292.95|558.04|598.28|495.35|652.51|601.08|783.75|250.23|588.26|482.12|503.93|514.94|252.24|254.42|790.67|596.79|459.23,216.9876,285.0748,105.5117,160.2684,0.2609,0.3913,79.5902,4
RandomForest,50,1,71,23,23,0,0.58,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c005|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|70|636|891|249|246|352|525|519,279.39|687.62|666.27|633.97|346.47|530.08|292.95|558.04|598.28|495.35|652.51|601.08|783.75|250.23|588.26|482.12|503.93|514.94|252.24|254.42|790.67|596.79|459.23,216.9876,285.0748,105.5117,160.2684,0.2609,0.3913,79.5902,4
RandomForest,50,2,71,23,23,0,0.59,SEV_batch2_c030|SEV_batch3_c020|SEV_batch1_c045|SEV_batch1_c035|SEV_batch3_c029|SEV_batch1_c003|SEV_batch2_c018|SEV_batch1_c024|SEV_batch1_c004|SEV_batch1_c026|SEV_batch3_c025|SEV_batch3_c010|SEV_batch3_c031|SEV_batch2_c042|SEV_batch3_c009|SEV_batch3_c005|SEV_batch3_c045|SEV_batch1_c023|SEV_batch2_c026|SEV_batch2_c039|SEV_batch3_c033|SEV_batch1_c016|SEV_batch3_c015,246|660|506|495|734|876|246|208|877|431|391|102|112|245|371|70|636|891|249|246|352|525|519,279.39|687.62|666.27|633.97|346.47|530.08|292.95|558.04|598.28|495.35|652.51|601.08|783.75|250.23|588.26|482.12|503.93|514.94|252.24|254.42|790.67|596.79|459.23,216.9876,285.0748,105.5117,160.2684,0.2609,0.3913,79.5902,4
